
400000000000	25.0514997832	0	5.5
400000000000	25.0514997832	0	5.5
400000000000	25.3147891704	0	5.5
400000000000	24.0823996531	0	5.5
400000000000	24.1497334797	0	5.5
400000000000	25.0514997832	0	5.5
400000000000	25.1054501021	0	5.5
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	0	5.75
	0	o	6
	0	o	6
	0	o	6
400000000000	22.9225607136	o	6
400000000000	23.2633586093	o	6
	0	o	6
400000000000	24.6538285145	o	6
400000000000	22.9225607136	o	6
400000000000	24.3456890403	o	6
	0	o	6
